caseid,policy_gun,policy_cappun,policy_pot,policy_prostitute,policy_healthcare,policy_taxcut,policy_affect,policy_nuke,policy_warming,policy_draft,pk_house,pk_senate,pk_ag,pk_senleader,pk_justice,pk_override,pk_nominate,pk_term,pk_conservparty,birthyr,gender,pid7,pid3_t,pid3,race,race_other,educ,marstat,employ,employ_t,pew_bornagain,pew_religimp,pew_churatd,pew_prayer,religpew,religpew_t,religpew_protestant,ideo5,newsint,faminc,votereg,inputstate
152288392,4,5,1,1,1,4,4,4,6,3,1,1,1,4,2,2,1,4,2,1959,1,2,__NA__,1,3,__NA__,3,1,1,__NA__,1,1,2,1,1,__NA__,90,4,2,7,1,4
152301590,4,4,4,4,4,4,4,4,4,4,3,3,5,5,5,3,3,4,3,1991,2,2,__NA__,1,2,__NA__,3,5,8,__NA__,2,1,7,8,6,__NA__,99,6,7,1,1,8
152307874,5,5,2,2,2,2,5,2,5,5,1,1,2,5,2,2,2,4,1,1981,2,1,__NA__,1,2,__NA__,2,5,4,__NA__,2,1,5,6,1,__NA__,1,3,2,1,1,1
152307991,4,2,4,3,4,5,4,4,4,2,3,8,5,8,8,8,3,8,1,1951,2,2,__NA__,1,1,__NA__,1,1,7,__NA__,2,3,5,3,11,__NA__,99,6,3,4,1,1
152312447,2,6,6,1,6,6,1,6,6,6,2,2,5,1,5,2,3,1,1,1962,1,2,__NA__,1,1, ,5,1,6, ,1,1,3,1,2, ,99,3,1,3,1,47
152314620,4,4,3,3,4,4,4,4,4,3,2,2,4,2,4,2,2,1,1,1962,2,2,__NA__,1,2,__NA__,2,6,2,__NA__,1,1,2,1,1,__NA__,1,4,2,1,1,5
152332691,6,6,8,1,6,5,2,5,8,1,2,1,4,8,8,1,1,4,2,1938,2,1,__NA__,1,1,__NA__,2,3,5,__NA__,2,2,5,2,2,__NA__,99,1,1,1,1,12
152340935,6,6,1,1,4,6,1,3,6,4,2,1,4,2,2,1,3,2,1,1964,1,2,__NA__,1,1,__NA__,2,1,1,__NA__,2,2,6,7,2,__NA__,99,3,2,7,1,42
152353315,3,3,3,3,3,3,3,3,3,3,3,1,4,1,4,2,1,2,1,1960,2,1,__NA__,1,2,__NA__,2,3,1,__NA__,1,2,2,1,11,__NA__,1,3,3,4,1,12
152362419,4,4,4,2,4,3,3,4,4,3,2,1,4,2,8,8,1,4,2,1959,1,2,__NA__,1,2,__NA__,3,6,1,__NA__,1,2,4,3,1,__NA__,1,3,1,7,1,35
152366288,5,5,2,4,2,6,4,2,4,2,2,1,1,5,2,2,3,1,1,1951,2,2,__NA__,1,1,__NA__,3,1,7,__NA__,2,2,2,2,2,__NA__,99,3,1,8,1,17
152374007,4,5,4,4,5,4,4,3,5,5,1,2,5,4,5,2,1,4,2,1951,2,2,__NA__,1,1,__NA__,5,1,1,__NA__,1,2,2,3,1,__NA__,2,3,3,6,1,48
152374014,6,6,6,6,6,6,2,3,6,1,2,1,4,2,4,1,1,2,1,1949,2,1,__NA__,1,1,__NA__,1,1,6,__NA__,2,2,6,8,10,__NA__,99,3,1,2,1,6
152382385,6,6,1,4,6,6,2,1,6,4,2,2,1,4,2,2,1,2,1,1958,1,2,__NA__,1,1,__NA__,4,5,1,__NA__,2,4,6,7,9,__NA__,99,6,2,3,1,39
152405086,2,6,1,1,5,6,8,3,6,1,3,1,4,2,5,2,3,4,1,1940,2,1,__NA__,1,1,__NA__,2,1,5,__NA__,1,1,2,2,1,__NA__,2,5,1,7,1,54
152405940,1,6,4,2,6,6,1,4,6,1,2,1,4,2,4,2,1,4,3,1958,1,1,__NA__,1,1,__NA__,2,1,1,__NA__,2,2,5,2,11,__NA__,99,3,2,9,1,21
152409416,6,3,3,1,4,5,4,5,4,4,2,2,1,2,5,2,2,4,2,1972,2,2,__NA__,1,1,__NA__,3,1,9,__NA__,2,1,2,1,1,__NA__,4,4,3,97,1,6
152411656,4,4,4,4,4,4,4,4,4,4,2,1,1,4,2,2,1,1,2,1989,2,2,__NA__,1,1,__NA__,5,5,2,__NA__,2,4,6,7,2,__NA__,99,3,4,11,1,36
152413450,4,4,4,4,4,4,2,4,4,4,3,3,1,4,2,2,2,1,2,1981,2,2,__NA__,1,1,__NA__,6,1,1,__NA__,2,4,5,6,1,__NA__,9,2,3,8,1,25
152416071,3,3,3,3,4,4,4,4,4,4,1,1,2,2,3,1,1,2,1,1972,1,1,__NA__,1,2,__NA__,3,1,1,__NA__,1,2,2,2,1,__NA__,2,2,2,8,1,47
152436453,6,6,4,1,6,6,6,6,6,6,1,3,4,2,5,1,3,1,1,1964,1,1,__NA__,1,2,__NA__,1,5,4,__NA__,2,1,5,6,11,__NA__,1,4,3,98,1,6
152481464,6,6,1,4,6,6,1,6,6,1,2,1,4,2,5,2,1,4,2,1981,1,2,__NA__,1,4,__NA__,3,1,1,__NA__,2,1,4,1,6,__NA__,99,3,1,5,1,36
152483306,6,4,3,2,6,6,2,5,6,1,2,1,4,2,5,2,1,4,2,1989,1,2,__NA__,1,1,__NA__,5,5,1,__NA__,2,3,5,2,1,__NA__,4,2,1,97,1,42
152489735,6,6,6,6,6,6,6,6,6,6,1,2,3,3,2,2,1,2,1,1983,2,1,__NA__,1,4,__NA__,6,5,4,__NA__,1,1,2,1,12,__NA__,99,1,1,6,1,17
152500896,1,6,6,4,2,5,4,3,5,1,3,1,8,8,8,2,3,4,2,1972,2,1,__NA__,1,1,__NA__,2,1,7,__NA__,2,3,6,5,1,__NA__,4,6,3,7,1,42
152504361,1,6,6,4,5,6,2,3,4,2,2,2,4,2,1,2,1,2,2,1967,2,2,__NA__,1,1,__NA__,2,1,1,__NA__,2,3,6,5,1,__NA__,2,2,2,9,1,12
152520895,6,3,1,1,1,1,8,1,6,1,2,2,2,4,1,2,1,1,1,1960,2,1,__NA__,1,1,__NA__,2,1,2,__NA__,1,1,2,1,1,__NA__,2,6,3,4,1,36
152553370,3,4,1,1,4,5,1,3,5,6,2,2,2,1,5,2,1,4,2,1950,1,2,__NA__,1,1,__NA__,2,6,6,__NA__,2,2,6,2,1,__NA__,90,3,2,4,3,6
152556143,5,4,4,2,5,4,4,5,4,4,1,1,1,4,2,2,1,4,1,1933,2,2,__NA__,1,1,__NA__,2,4,5,__NA__,2,2,5,6,2,__NA__,99,6,2,5,2,4
152567666,3,6,1,1,6,6,5,6,4,6,1,1,8,8,8,2,3,2,1,1942,2,2,__NA__,1,1,__NA__,2,3,5,__NA__,2,1,5,5,1,__NA__,1,5,2,7,1,29
152586122,3,3,4,3,3,4,4,3,4,3,3,3,4,2,4,3,2,3,3,1983,1,2,__NA__,1,1,__NA__,2,1,1,__NA__,2,3,5,6,12,__NA__,9,2,3,4,2,29
152608397,6,3,1,1,6,4,2,1,6,4,8,2,8,8,8,2,2,2,2,1987,2,2,__NA__,1,3,__NA__,4,3,1, ,2,2,3,2,2, ,99,3,2,3,1,48
152639937,6,2,5,5,6,6,5,5,5,1,1,2,1,2,4,2,1,2,1,1985,2,1,__NA__,1,1,__NA__,5,1,1,__NA__,2,3,5,6,11,__NA__,99,2,1,5,1,4
152648674,3,5,3,5,3,4,4,5,4,4,2,1,4,1,1,2,1,2,3,1939,1,2,__NA__,1,1,__NA__,2,4,5,__NA__,1,2,4,1,11,__NA__,99,3,3,3,1,12
152655870,3,1,1,1,6,1,3,6,4,4,1,1,4,4,3,2,1,2,1,1976,2,1,__NA__,1,2,__NA__,1,5,4,__NA__,1,1,6,8,11,__NA__,99,2,1,1,1,13
152669727,4,3,5,4,5,6,4,2,6,3,2,8,4,2,5,2,1,4,2,1985,2,1,__NA__,1,1,__NA__,5,1,1,__NA__,2,4,6,7,10,__NA__,99,2,1,6,1,55
152701883,6,6,1,1,3,6,1,4,5,1,1,3,2,4,5,2,3,2,3,1950,2,2,__NA__,1,1,__NA__,3,1,5,__NA__,2,2,6,6,1,__NA__,4,3,3,8,1,27
152715416,1,1,1,1,8,1,1,1,1,1,2,2,2,2,4,3,2,8,2,1960,2,1,__NA__,1,3,__NA__,1,1,8,__NA__,1,1,2,1,2,__NA__,1,3,2,1,1,4
152715546,3,6,6,6,5,8,2,6,3,4,2,1,1,2,5,2,1,4,2,1954,1,2,__NA__,1,1,__NA__,2,1,1,__NA__,2,1,2,1,2,__NA__,99,3,2,9,1,12
152744906,6,6,4,1,4,6,4,4,4,3,1,2,4,5,1,2,2,4,1,1953,2,1,__NA__,1,2,__NA__,2,1,1,__NA__,2,2,5,2,11,__NA__,99,3,2,3,1,34
152784930,6,6,1,6,6,6,6,6,6,6,1,1,4,8,4,2,1,1,1,1988,1,1,__NA__,1,1,__NA__,4,5,8,__NA__,1,1,1,1,2,__NA__,99,1,1,4,1,25
152924812,6,5,5,2,3,6,2,3,4,1,1,2,1,4,2,2,3,2,2,1983,2,2,__NA__,1,1,__NA__,4,1,1,__NA__,2,2,4,1,1,__NA__,5,2,4,6,1,27
153048098,6,6,6,6,6,6,6,1,6,6,8,2,8,1,3,8,3,4,1,1965,1,2,__NA__,1,3,__NA__,2,3,7,__NA__,2,1,4,1,2,__NA__,99,3,1,1,2,12
153056479,6,1,6,3,1,6,3,5,5,1,1,2,5,8,5,2,2,2,2,1985,2,2,__NA__,1,1,__NA__,5,5,1,__NA__,2,2,6,6,2,__NA__,99,3,4,8,1,17
153090718,3,6,3,3,6,6,6,1,6,2,1,2,8,8,8,1,1,4,3,1957,1,1,__NA__,1,2,__NA__,4,3,6,__NA__,1,1,1,1,1,__NA__,1,2,1,1,1,12
153156961,6,5,6,6,5,6,5,6,6,1,1,2,2,1,5,3,1,4,2,1963,1,2,__NA__,1,1,__NA__,6,1,1,__NA__,2,2,6,1,7,__NA__,99,3,1,11,1,6
153173688,4,3,3,4,4,4,4,2,3,3,2,2,4,4,2,2,1,3,2,1979,1,2,__NA__,1,3,__NA__,4,1,1,__NA__,2,2,2,3,2,__NA__,99,2,2,4,1,12
153176416,5,5,1,1,4,4,4,2,6,2,1,1,8,8,8,2,1,8,2,1948,2,1,__NA__,1,2,__NA__,4,3,5,__NA__,1,1,4,1,1,__NA__,90,4,4,4,1,5
153231508,6,5,2,5,6,5,5,6,5,1,1,8,5,1,2,2,3,2,2,1935,2,1,__NA__,1,1,__NA__,2,1,5,__NA__,2,2,4,8,5,__NA__,99,3,2,9,1,34
153253306,5,6,2,1,4,5,6,5,6,5,2,2,4,5,2,2,1,1,3,1950,1,2,__NA__,1,3,__NA__,3,1,6,__NA__,2,1,5,2,2,__NA__,99,4,2,9,1,48
153283301,3,4,5,4,4,4,4,4,2,5,1,1,8,3,8,3,8,8,8,1975,1,1,__NA__,1,2,__NA__,4,1,3,__NA__,2,2,3,6,3,__NA__,99,4,2,2,1,12
153287732,6,1,6,6,6,6,6,1,6,3,2,1,4,2,5,2,1,4,1,1962,1,1,__NA__,1,1,__NA__,1,1,5,__NA__,2,4,6,7,9,__NA__,99,1,1,1,1,6
153291984,5,5,5,4,5,5,4,5,5,5,2,1,4,2,5,2,2,4,2,1972,1,1,__NA__,1,3,__NA__,2,5,1,__NA__,2,1,4,3,2,__NA__,99,2,1,5,1,12
153296798,4,5,6,3,2,4,5,4,4,3,2,2,2,1,4,2,3,2,2,1985,1,2,__NA__,1,1,__NA__,5,5,1,__NA__,2,3,5,6,2,__NA__,99,2,2,14,1,9
153299606,6,6,4,1,6,6,4,5,6,2,2,2,4,2,2,1,1,1,3,1939,2,1,__NA__,1,1,__NA__,3,1,7,__NA__,2,2,2,4,2,__NA__,99,3,1,97,1,12
153300969,6,5,4,2,6,5,4,4,6,3,2,1,4,2,5,1,1,2,1,1935,2,1,__NA__,1,1,__NA__,4,1,5,__NA__,2,1,2,2,1,__NA__,9,3,1,4,1,42
153303293,6,5,4,3,4,4,4,4,4,3,1,2,1,4,2,2,1,2,1,1952,2,2,__NA__,1,1,__NA__,2,5,2,__NA__,2,2,5,7,2,__NA__,99,6,3,1,1,26
153456235,6,5,6,3,6,5,6,1,6,6,2,1,4,2,5,1,3,3,1,1956,2,1,__NA__,1,2,__NA__,1,2,4,__NA__,2,1,5,4,1,__NA__,1,3,1,2,1,32
152356775,4,5,1,6,2,3,4,5,2,1,1,1,2,1,8,2,2,1,3,1944,2,,__NA__,5,1,__NA__,2,1,5,__NA__,2,2,6,5,1,__NA__,2,6,3,8,1,39
152403109,1,6,6,6,6,6,1,6,3,1,3,3,8,8,8,8,8,1,3,1966,2,,__NA__,5,1,__NA__,3,1,6,__NA__,2,2,4,1,1,__NA__,90,6,4,4,1,13
152407510,1,3,6,1,3,6,4,3,4,6,2,1,2,1,5,2,1,2,2,1955,2,4,__NA__,5,1,__NA__,2,1,2,__NA__,2,1,6,2,2,__NA__,99,3,2,3,1,5
152563029,5,6,4,1,1,6,2,5,5,3,1,1,8,2,8,2,8,1,2,1945,2,4,__NA__,5,1,__NA__,2,1,5,__NA__,1,1,1,1,1,__NA__,3,5,2,97,1,13
152633400,1,6,2,1,1,1,1,1,1,1,1,2,4,1,2,2,1,2,3,1965,1,4,__NA__,5,1,__NA__,2,5,4,__NA__,2,4,6,7,1,__NA__,5,6,4,1,2,42
153299013,3,6,1,1,1,5,2,2,4,1,1,2,4,2,5,2,2,1,2,1973,2,5,__NA__,5,1,__NA__,3,1,2,__NA__,1,2,2,1,2,__NA__,2,3,2,6,1,28
151945818,2,5,2,4,1,1,4,2,2,4,2,1,4,2,5,1,1,2,2,1958,1,5,__NA__,3,6,__NA__,2,1,6,__NA__,1,1,2,1,12,__NA__,3,5,1,4,1,15
152014363,1,6,1,1,1,1,1,6,1,1,2,1,4,2,8,2,1,4,2,1955,2,4,CONSERVATIVE,4,7,__NA__,3,1,9,__NA__,1,1,2,1,12,__NA__,3,5,1,97,1,8
152036222,1,4,6,4,1,3,1,4,5,4,1,2,4,3,5,2,1,2,2,1951,1,5,__NA__,3,1,__NA__,5,1,1,__NA__,2,2,4,3,2,__NA__,99,4,1,3,1,55
152064868,2,5,4,3,3,4,4,6,2,4,2,1,4,2,5,2,1,4,2,1948,1,5,__NA__,3,1,__NA__,6,5,5,__NA__,1,1,2,1,1,__NA__,3,4,1,10,1,4
152066753,1,6,4,4,1,4,1,1,1,1,2,1,4,5,1,2,1,1,3,1960,2,4,__NA__,3,1,__NA__,5,1,1,__NA__,2,4,5,1,11,__NA__,3,6,3,11,1,12
152093466,1,6,3,5,1,3,2,5,1,3,2,1,4,2,5,2,1,4,2,1949,1,5,__NA__,3,1,__NA__,3,1,1,__NA__,2,3,6,7,1,__NA__,5,3,1,7,1,36
152097355,1,3,1,1,1,1,4,6,1,4,2,1,4,2,5,2,1,4,2,1941,1,5,__NA__,3,1,__NA__,5,1,5,__NA__,1,1,2,2,1,__NA__,1,5,1,10,1,20
152099318,1,6,4,2,1,2,2,6,3,4,2,1,4,2,5,2,1,4,2,1961,1,4,__NA__,3,1,__NA__,5,1,1,__NA__,1,1,3,2,1,__NA__,1,3,1,11,1,47
152105077,1,6,4,4,2,2,3,6,4,3,2,1,4,2,5,2,1,4,2,1951,1,5,__NA__,3,1,__NA__,5,1,5,__NA__,1,1,2,1,1,__NA__,90,3,1,10,1,55
152153050,1,6,6,8,2,2,2,5,4,3,1,2,4,1,4,2,2,1,2,1956,1,4,__NA__,3,1,__NA__,2,1,5,__NA__,1,1,2,5,1,__NA__,2,3,1,7,1,13
152174377,1,5,6,4,1,4,2,5,1,4,1,1,4,2,8,2,1,1,2,1950,1,4,__NA__,3,1,__NA__,2,1,5,__NA__,2,1,5,2,11,__NA__,90,4,3,3,1,39
152181930,1,4,3,2,1,2,1,6,1,1,2,1,4,2,5,2,1,4,2,1981,1,5,__NA__,3,1,__NA__,5,1,1,__NA__,2,2,5,5,1,__NA__,5,4,1,7,1,19
152192325,1,6,1,1,1,1,1,6,1,5,2,1,4,2,5,2,1,4,2,1950,1,4,__NA__,3,7,__NA__,4,1,1,__NA__,1,1,2,3,1,__NA__,90,5,1,9,1,18
152193863,4,5,6,1,1,4,1,4,5,1,2,2,4,2,5,2,1,4,2,1970,2,4,__NA__,3,1,__NA__,2,1,2,__NA__,2,3,6,6,11,__NA__,99,3,2,5,1,12
152194831,1,5,4,3,1,5,1,6,1,4,2,3,5,8,8,2,1,4,2,1970,2,4,__NA__,3,1,__NA__,5,1,1,__NA__,2,1,2,2,1,__NA__,7,3,1,11,1,48
152203491,1,6,6,5,1,4,1,6,2,5,2,1,4,2,5,2,1,4,2,1946,1,5,__NA__,3,1,__NA__,2,1,1,__NA__,1,2,5,3,11,__NA__,99,4,1,9,1,35
152232198,2,5,1,1,5,6,1,2,6,1,2,1,4,2,4,2,1,4,2,1943,1,4,__NA__,3,1,__NA__,6,1,1,__NA__,2,1,2,1,2,__NA__,99,4,1,4,2,22
152252767,1,6,5,4,1,1,4,5,4,1,2,1,4,1,1,2,2,2,2,1957,1,4,__NA__,3,1,__NA__,3,4,1,__NA__,1,2,7,1,1,__NA__,1,3,1,3,1,18
152254666,5,5,6,3,2,4,2,6,2,2,2,1,4,2,5,2,1,2,2,1956,1,4,__NA__,3,1,__NA__,2,1,1,__NA__,2,1,2,1,2,__NA__,99,3,1,12,1,36
152263464,1,6,1,5,4,3,1,8,1,5,2,1,4,2,5,2,1,4,2,1948,1,4,__NA__,3,1,__NA__,5,1,5,__NA__,1,1,1,1,1,__NA__,3,4,1,97,1,34
152267052,1,1,3,1,3,2,2,3,5,3,1,3,4,1,2,2,3,4,2,1943,2,4,__NA__,3,1,__NA__,2,1,2, ,1,1,4,1,3, ,99,3,2,3,1,26
152271540,1,6,3,3,1,4,2,6,2,4,2,1,4,2,5,2,1,4,2,1958,1,4,__NA__,3,1,__NA__,2,6,1,__NA__,2,2,5,3,1,__NA__,3,4,1,9,1,12
152279420,6,6,3,1,1,1,1,1,1,6,1,1,4,5,1,2,2,4,3,1948,2,5,__NA__,3,1,__NA__,5,1,1,__NA__,1,1,1,1,1,__NA__,3,4,2,10,1,55
152290523,1,6,5,1,1,3,2,3,1,5,1,2,8,1,5,2,1,2,2,1951,1,4,__NA__,3,1,__NA__,3,1,6,__NA__,1,1,3,1,11,__NA__,2,5,2,8,1,8
152294355,1,6,1,1,1,1,1,6,1,6,2,1,4,2,5,2,1,4,2,1952,1,5,__NA__,3,1,__NA__,6,1,1,__NA__,2,1,1,1,2,__NA__,99,5,1,11,1,6
152302416,1,5,5,5,1,1,1,5,1,4,2,1,4,2,5,2,1,4,2,1955,1,5,__NA__,3,1,__NA__,6,1,1,__NA__,1,2,6,3,1,__NA__,2,4,1,12,1,48
152308122,3,4,4,4,1,4,3,5,3,5,2,1,4,2,5,2,1,4,2,1926,1,5,__NA__,3,1,__NA__,5,1,5,__NA__,2,4,6,6,11,__NA__,99,3,2,97,1,6
152314617,1,6,1,1,1,1,1,6,1,1,2,1,4,2,5,1,1,2,2,1976,2,5,__NA__,3,1,__NA__,2,1,7,__NA__,1,1,6,1,12,__NA__,99,5,2,10,1,9
152317369,3,2,5,6,3,2,1,6,1,1,2,1,4,2,5,2,1,4,2,1977,2,5,__NA__,3,1,__NA__,3,1,2,__NA__,2,4,6,7,1,__NA__,4,4,2,6,2,51
152322654,1,6,6,4,1,2,1,6,1,1,2,1,4,2,5,1,1,4,2,1945,1,5,__NA__,3,1,__NA__,6,1,1,__NA__,2,4,6,7,10,__NA__,90,3,1,12,1,55
152358579,1,6,5,5,1,1,1,6,1,4,2,1,4,2,5,2,1,4,2,1959,1,5,__NA__,3,3,__NA__,6,1,1,__NA__,2,3,5,6,1,__NA__,3,3,1,97,1,40
152359296,2,4,6,5,1,8,2,2,4,5,2,1,4,2,4,2,1,4,2,1972,1,5,__NA__,3,1,__NA__,5,1,1,__NA__,2,2,4,6,2,__NA__,99,3,2,12,1,51
152362401,1,2,6,6,3,6,1,1,4,1,2,2,4,2,1,2,1,1,2,1954,2,4,__NA__,3,7,__NA__,6,1,2,__NA__,2,3,6,6,11,__NA__,99,3,2,97,1,8
152362402,1,6,6,6,1,1,1,6,1,1,2,1,4,2,5,2,1,2,3,1971,2,5,__NA__,3,1,__NA__,3,6,1,__NA__,2,1,5,1,2,__NA__,99,4,1,97,1,2
152366126,1,6,1,1,1,1,1,6,1,1,2,1,4,2,5,2,1,2,2,1939,1,5,__NA__,3,1,__NA__,2,1,5,__NA__,1,1,1,1,1,__NA__,8,5,1,4,1,5
152368068,1,2,4,5,2,2,3,1,1,2,2,1,4,2,1,2,8,4,2,1939,1,5,__NA__,3,3,__NA__,5,1,5,__NA__,2,2,5,6,2,__NA__,99,4,1,6,1,12
152368240,2,5,2,1,2,2,4,4,2,3,2,1,4,2,5,2,1,4,2,1956,2,5,__NA__,3,2,__NA__,3,1,1,__NA__,1,1,2,1,1,__NA__,3,5,1,8,1,53
152369994,1,5,1,1,1,1,3,2,1,2,2,1,4,2,5,2,2,4,2,1950,2,5,__NA__,3,1,__NA__,5,1,5,__NA__,1,1,2,1,3,__NA__,90,4,1,97,1,8
152382293,1,1,6,3,1,1,1,6,1,1,2,1,4,2,1,2,2,1,2,1952,2,5,__NA__,3,1,__NA__,6,1,5,__NA__,1,1,5,1,1,__NA__,3,5,1,97,1,12
152400584,1,6,5,2,1,2,1,3,2,2,1,2,4,1,2,2,1,2,2,1975,2,5,__NA__,3,1,__NA__,3,2,1,__NA__,1,2,4,2,1,__NA__,1,4,1,8,1,37
152400893,1,6,2,3,1,1,4,6,1,3,2,1,4,2,5,2,1,2,3,1952,1,4,__NA__,3,1,__NA__,5,1,1,__NA__,1,2,5,3,1,__NA__,1,4,1,12,1,28
152402990,5,4,2,1,1,5,2,1,5,2,2,1,8,8,8,8,1,1,3,1955,2,4,__NA__,4,1,__NA__,2,1,7,__NA__,1,1,1,3,1,__NA__,8,6,3,7,1,20
152403038,1,6,1,1,1,1,1,2,2,1,2,1,4,2,5,2,1,2,2,1952,1,5,__NA__,3,7,__NA__,2,1,2,__NA__,1,1,1,1,1,__NA__,11,5,1,4,1,37
152403776,1,6,6,6,1,1,1,6,1,4,2,2,4,2,5,2,1,4,2,1974,1,5,__NA__,3,1,__NA__,5,1,1,__NA__,1,1,3,2,11,__NA__,99,4,1,6,1,39
152405224,1,5,5,4,1,5,1,2,1,4,2,1,8,4,5,2,1,2,2,1944,1,4,__NA__,3,1,__NA__,2,1,5,__NA__,2,3,3,1,2,__NA__,99,3,2,5,1,8
152410259,1,6,4,2,1,1,1,6,1,4,2,1,4,2,5,2,1,4,2,1959,1,5,__NA__,3,1,__NA__,2,5,2,__NA__,2,2,4,8,1,__NA__,1,4,2,3,1,26
152411658,1,6,6,6,4,2,1,6,1,1,2,1,4,2,5,2,1,4,2,1937,1,4,__NA__,3,1,__NA__,2,1,5,__NA__,2,4,5,6,1,__NA__,8,3,1,3,1,48
152413458,1,6,4,5,1,1,1,5,1,4,2,1,4,2,5,3,1,1,3,1965,1,4,__NA__,3,1,__NA__,2,1,1,__NA__,1,1,3,1,1,__NA__,2,5,2,11,1,13
152415616,1,5,3,1,1,2,1,5,2,3,2,1,4,2,5,2,1,4,2,1953,2,5,__NA__,3,1,__NA__,2,1,7,__NA__,1,1,5,3,1,__NA__,1,3,1,10,1,34
152423447,1,6,6,6,1,2,1,6,1,6,2,1,4,2,5,2,2,4,2,1954,1,5,__NA__,3,1,__NA__,5,3,5,__NA__,2,3,5,6,10,__NA__,99,4,2,16,1,6
152429010,2,4,1,1,1,4,1,4,1,2,2,1,4,2,8,1,1,4,2,1946,2,4,__NA__,3,1,__NA__,5,4,5,__NA__,2,3,5,6,11,__NA__,99,3,1,97,1,25
152430823,1,6,4,4,2,4,3,4,4,6,2,1,4,2,2,2,1,4,2,1947,1,4,__NA__,3,1,__NA__,2,1,5,__NA__,2,2,6,3,12,__NA__,99,4,1,2,1,12
152430877,1,2,2,2,1,1,1,6,1,2,1,1,2,2,1,2,1,1,2,1957,1,4,__NA__,3,1,__NA__,3,3,6,__NA__,1,2,2,1,1,__NA__,6,5,4,4,1,26
152432313,1,3,4,5,3,1,3,6,1,3,2,1,4,2,5,2,1,4,2,1948,1,5,__NA__,3,1,__NA__,5,3,9,__NA__,2,2,5,1,2,__NA__,99,3,1,4,1,26
152434621,1,6,5,2,1,2,1,6,1,1,2,1,4,2,5,2,1,2,2,1954,1,5,Constitutionalist,4,6,__NA__,4,3,1,__NA__,2,1,1,1,1,__NA__,3,6,1,2,1,35
152435774,1,6,6,6,1,1,1,6,1,1,2,1,4,2,5,2,1,4,3,1971,1,5,__NA__,3,1,__NA__,6,1,1,__NA__,2,2,5,2,1,__NA__,1,4,1,5,1,13
152436466,1,5,3,2,1,1,1,6,1,1,2,1,4,2,5,2,1,4,2,1953,1,4,__NA__,3,6,__NA__,4,1,5,__NA__,2,1,2,1,3,__NA__,99,3,1,4,1,35
152436467,1,6,6,1,1,1,1,6,1,1,2,1,4,2,4,2,2,4,3,1954,1,4,__NA__,3,1,__NA__,3,1,5,__NA__,1,1,4,1,12,__NA__,1,5,1,4,1,12
152438307,1,6,1,1,1,1,1,6,1,1,2,1,4,2,5,2,1,4,2,1954,1,5,__NA__,3,3,__NA__,3,3,4,__NA__,2,4,6,6,11,__NA__,3,4,1,97,1,42
152459754,4,6,6,6,4,6,1,6,4,6,2,1,4,2,5,2,2,4,3,1958,1,4,__NA__,3,1,__NA__,2,5,8,__NA__,1,1,5,1,2,__NA__,99,4,1,2,1,42
152462154,1,4,5,2,1,1,1,5,1,2,2,2,1,1,5,2,1,4,2,1952,2,4,__NA__,3,1,__NA__,3,1,1,__NA__,2,1,5,2,11,__NA__,99,4,1,97,1,27
152472484,1,6,6,1,1,1,2,5,1,5,1,1,4,2,5,1,2,4,2,1972,2,5,__NA__,3,1,__NA__,2,3,1,__NA__,1,1,4,2,12,__NA__,1,4,1,5,1,18
152472507,1,1,1,1,1,1,1,5,2,6,2,1,4,2,5,1,1,2,2,1938,1,4,__NA__,3,1,__NA__,2,1,5,__NA__,1,1,1,1,1,__NA__,1,5,1,5,1,4
152479630,1,5,1,1,1,1,1,5,1,1,2,1,4,2,5,2,1,2,2,1936,2,5,__NA__,3,1,__NA__,3,3,5,__NA__,1,1,4,1,1,__NA__,7,4,1,97,1,45
152485148,1,2,5,5,3,4,1,5,1,1,2,1,4,2,5,2,1,4,2,1966,1,5,__NA__,3,1,__NA__,5,1,7,__NA__,2,2,5,2,2,__NA__,99,4,1,97,1,12
152495486,4,2,4,4,4,6,2,4,5,2,2,1,4,2,5,2,1,4,2,1946,1,4,__NA__,3,1,__NA__,2,1,5,__NA__,2,3,4,6,1,__NA__,2,4,2,4,1,34
152496034,1,5,6,6,2,1,1,6,1,3,2,1,4,2,5,2,1,4,2,1964,1,5,__NA__,3,1,__NA__,2,1,1,__NA__,2,4,6,5,11,__NA__,99,3,1,11,1,39
152503123,1,6,6,4,4,6,4,6,4,5,1,2,4,1,2,8,1,2,3,1950,1,4,__NA__,4,1,__NA__,3,1,1,__NA__,2,4,6,7,10,__NA__,99,6,1,7,1,47
152506668,1,6,6,6,1,1,1,6,1,1,2,1,4,2,5,2,1,4,2,1959,1,5,__NA__,4,1,__NA__,2,1,6,__NA__,2,3,6,6,11,__NA__,90,5,1,4,1,1
152516005,2,2,4,4,2,8,2,4,2,2,2,2,4,2,4,2,1,2,2,1946,2,5,__NA__,3,1,__NA__,2,1,5,__NA__,2,1,2,1,2,__NA__,99,4,2,4,1,39
152522748,1,6,4,6,1,4,1,6,1,2,1,2,4,1,8,2,1,2,2,1961,1,5,__NA__,3,1,__NA__,2,1,1,__NA__,1,1,4,3,12,__NA__,3,4,1,8,1,39
152523395,1,5,3,4,1,1,1,6,1,1,2,1,4,2,5,2,1,2,2,1971,2,5,__NA__,4,1,__NA__,5,3,1,__NA__,2,4,5,1,11,__NA__,99,4,1,10,1,6
